表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
泣い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
泣き,動詞,自立,*,*,五段・カ行イ音便,連用形,泣く,ナキ,ナキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ
うし,名詞,一般,*,*,*,*,うし,ウシ,ウシ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
わん,名詞,一般,*,*,*,*,わん,ワン,ワン
、,記号,読点,*,*,*,*,、,、,、
わん,名詞,一般,*,*,*,*,わん,ワン,ワン
、,記号,読点,*,*,*,*,、,、,、
ぐわあ,名詞,一般,*,*,*,*,ぐわあ,*,*
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
といふ,助詞,格助詞,連語,*,*,*,といふ,トイフ,トユウ
声,名詞,一般,*,*,*,*,声,コエ,コエ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
あの,連体詞,*,*,*,*,*,あの,アノ,アノ
白熊,名詞,一般,*,*,*,*,白熊,シロクマ,シロクマ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
犬,名詞,一般,*,*,*,*,犬,イヌ,イヌ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
二,名詞,数,*,*,*,*,二,ニ,ニ
疋,名詞,一般,*,*,*,*,疋,*,*
、,記号,読点,*,*,*,*,、,、,、
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
つきやぶ,動詞,自立,*,*,五段・ラ行,体言接続特殊２,つきやぶる,ツキヤブ,ツキヤブ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
室,名詞,接尾,一般,*,*,*,室,シツ,シツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
飛び込ん,動詞,自立,*,*,五段・マ行,連用タ接続,飛び込む,トビコン,トビコン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
鍵穴,名詞,固有名詞,地域,一般,*,*,鍵穴,カギアナ,カギアナ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
眼,名詞,一般,*,*,*,*,眼,メ,メ
玉,名詞,接尾,一般,*,*,*,玉,ダマ,ダマ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
たちまち,副詞,助詞類接続,*,*,*,*,たちまち,タチマチ,タチマチ
なくなり,動詞,自立,*,*,五段・ラ行,連用形,なくなる,ナクナリ,ナクナリ
、,記号,読点,*,*,*,*,、,、,、
犬,名詞,一般,*,*,*,*,犬,イヌ,イヌ
ども,名詞,接尾,一般,*,*,*,ども,ドモ,ドモ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
うう,形容詞,自立,*,*,形容詞・アウオ段,連用ゴザイ接続,うい,ウウ,ウー
とう,副詞,助詞類接続,*,*,*,*,とう,トウ,トウ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
しばらく,名詞,一般,*,*,*,*,しばらく,シバラク,シバラク
室,名詞,接尾,一般,*,*,*,室,シツ,シツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
くるくる,副詞,一般,*,*,*,*,くるくる,クルクル,クルクル
廻,名詞,固有名詞,地域,一般,*,*,廻,マワリ,マワリ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
また,接続詞,*,*,*,*,*,また,マタ,マタ
一声,名詞,一般,*,*,*,*,一声,イッセイ,イッセイ
「,記号,括弧開,*,*,*,*,「,「,「
わん,名詞,一般,*,*,*,*,わん,ワン,ワン
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
吠え,動詞,自立,*,*,一段,連用形,吠える,ホエ,ホエ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
次,名詞,一般,*,*,*,*,次,ツギ,ツギ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
飛びつき,動詞,自立,*,*,五段・カ行イ音便,連用形,飛びつく,トビツキ,トビツキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
戸,名詞,一般,*,*,*,*,戸,ト,ト
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
ひらき,動詞,自立,*,*,五段・カ行イ音便,連用形,ひらく,ヒラキ,ヒラキ
、,記号,読点,*,*,*,*,、,、,、
犬,名詞,一般,*,*,*,*,犬,イヌ,イヌ
ども,名詞,接尾,一般,*,*,*,ども,ドモ,ドモ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
吸,名詞,一般,*,*,*,*,吸,*,*
ひ,動詞,自立,*,*,一段,連用形,ひる,ヒ,ヒ
込ま,動詞,自立,*,*,五段・マ行,未然形,込む,コマ,コマ
れる,動詞,接尾,*,*,一段,基本形,れる,レル,レル
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
飛ん,動詞,自立,*,*,五段・バ行,連用タ接続,飛ぶ,トン,トン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
行き,動詞,非自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
扉,名詞,一般,*,*,*,*,扉,トビラ,トビラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
向,接頭詞,名詞接続,*,*,*,*,向,コウ,コー
ふ,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ふる,フ,フ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
まつ,名詞,一般,*,*,*,*,まつ,マツ,マツ
くら,名詞,一般,*,*,*,*,くら,クラ,クラ
やみ,名詞,一般,*,*,*,*,やみ,ヤミ,ヤミ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
なか,名詞,非自立,副詞可能,*,*,*,なか,ナカ,ナカ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
やあ,感動詞,*,*,*,*,*,やあ,ヤア,ヤー
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
、,記号,読点,*,*,*,*,、,、,、
くわ,動詞,自立,*,*,五段・ワ行促音便,未然形,くう,クワ,クワ
あ,感動詞,*,*,*,*,*,あ,ア,ア
、,記号,読点,*,*,*,*,、,、,、
ごろごろ,副詞,一般,*,*,*,*,ごろごろ,ゴロゴロ,ゴロゴロ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
といふ,助詞,格助詞,連語,*,*,*,といふ,トイフ,トユウ
声,名詞,一般,*,*,*,*,声,コエ,コエ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
それから,接続詞,*,*,*,*,*,それから,ソレカラ,ソレカラ
がさがさ,副詞,一般,*,*,*,*,がさがさ,ガサガサ,ガサガサ
鳴り,動詞,自立,*,*,五段・ラ行,連用形,鳴る,ナリ,ナリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
室,名詞,一般,*,*,*,*,室,シツ,シツ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
けむり,動詞,自立,*,*,五段・ラ行,連用形,けむる,ケムリ,ケムリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
消え,動詞,自立,*,*,一段,連用形,消える,キエ,キエ
、,記号,読点,*,*,*,*,、,、,、
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
寒,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,寒い,サム,サム
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
ぶるぶる,副詞,一般,*,*,*,*,ぶるぶる,ブルブル,ブルブル
ふるへ,動詞,自立,*,*,四段・ハ行,命令ｅ,ふるふ,フルヘ,フルエ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
草,名詞,一般,*,*,*,*,草,クサ,クサ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
立つ,動詞,自立,*,*,五段・タ行,基本形,立つ,タツ,タツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
見る,動詞,自立,*,*,一段,基本形,見る,ミル,ミル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
上着,名詞,一般,*,*,*,*,上着,ウワギ,ウワギ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
靴,名詞,一般,*,*,*,*,靴,クツ,クツ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
財布,名詞,一般,*,*,*,*,財布,サイフ,サイフ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
ネクタイピン,名詞,一般,*,*,*,*,ネクタイピン,ネクタイピン,ネクタイピン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
あつ,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,あつい,アツ,アツ
ちの,名詞,固有名詞,地域,一般,*,*,ちの,チノ,チノ
枝,名詞,一般,*,*,*,*,枝,エダ,エダ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
ぶらさが,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ぶらさがる,ブラサガ,ブラサガ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
、,記号,読点,*,*,*,*,、,、,、
こ,動詞,自立,*,*,カ変・クル,未然形,くる,コ,コ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
ちの,名詞,固有名詞,地域,一般,*,*,ちの,チノ,チノ
根,名詞,一般,*,*,*,*,根,ネ,ネ
もと,名詞,接尾,一般,*,*,*,もと,モト,モト
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
ちら,副詞,一般,*,*,*,*,ちら,チラ,チラ
ばつ,名詞,一般,*,*,*,*,ばつ,バツ,バツ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
と,助詞,副詞化,*,*,*,*,と,ト,ト
吹い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,吹く,フイ,フイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
草,名詞,一般,*,*,*,*,草,クサ,クサ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ざわざわ,名詞,サ変接続,*,*,*,*,ざわざわ,ザワザワ,ザワザワ
、,記号,読点,*,*,*,*,、,、,、
木の葉,名詞,一般,*,*,*,*,木の葉,コノハ,コノハ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
かさかさ,副詞,一般,*,*,*,*,かさかさ,カサカサ,カサカサ
、,記号,読点,*,*,*,*,、,、,、
木,名詞,一般,*,*,*,*,木,キ,キ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ご,接頭詞,名詞接続,*,*,*,*,ご,ゴ,ゴ
とんご,名詞,サ変接続,*,*,*,*,とんご,トンゴ,トンゴ
とんと,副詞,一般,*,*,*,*,とんと,トント,トント
鳴り,動詞,自立,*,*,五段・ラ行,連用形,鳴る,ナリ,ナリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
犬,名詞,一般,*,*,*,*,犬,イヌ,イヌ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
ふうとう,名詞,一般,*,*,*,*,ふうとう,フウトウ,フウトウ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
戻,動詞,自立,*,*,五段・ラ行,体言接続特殊２,戻る,モド,モド
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
うし,名詞,一般,*,*,*,*,うし,ウシ,ウシ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
旦那,名詞,一般,*,*,*,*,旦那,ダンナ,ダンナ
あ,感動詞,*,*,*,*,*,あ,ア,ア
、,記号,読点,*,*,*,*,、,、,、
旦那,名詞,一般,*,*,*,*,旦那,ダンナ,ダンナ
あ,感動詞,*,*,*,*,*,あ,ア,ア
、,記号,読点,*,*,*,*,、,、,、
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
叫ぶ,動詞,自立,*,*,五段・バ行,基本形,叫ぶ,サケブ,サケブ
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
俄,名詞,形容動詞語幹,*,*,*,*,俄,ニワカ,ニワカ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
元気,名詞,形容動詞語幹,*,*,*,*,元気,ゲンキ,ゲンキ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
「,記号,括弧開,*,*,*,*,「,「,「
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
、,記号,読点,*,*,*,*,、,、,、
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
、,記号,読点,*,*,*,*,、,、,、
こ,名詞,一般,*,*,*,*,こ,コ,コ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
、,記号,読点,*,*,*,*,、,、,、
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
来い,動詞,自立,*,*,カ変・来ル,命令ｉ,来る,コイ,コイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
叫び,動詞,自立,*,*,五段・バ行,連用形,叫ぶ,サケビ,サケビ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
簔帽子,名詞,一般,*,*,*,*,簔帽子,*,*
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
ぶつ,名詞,一般,*,*,*,*,ぶつ,ブツ,ブツ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
専門,名詞,一般,*,*,*,*,専門,センモン,センモン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
猟師,名詞,一般,*,*,*,*,猟師,リョウシ,リョーシ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
草,名詞,一般,*,*,*,*,草,クサ,クサ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
ざわざわ,名詞,サ変接続,*,*,*,*,ざわざわ,ザワザワ,ザワザワ
分け,動詞,自立,*,*,一段,連用形,分ける,ワケ,ワケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
やつ,名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そこで,接続詞,*,*,*,*,*,そこで,ソコデ,ソコデ
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
やつ,名詞,代名詞,一般,*,*,*,やつ,ヤツ,ヤツ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
安心,名詞,サ変接続,*,*,*,*,安心,アンシン,アンシン
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
猟師,名詞,一般,*,*,*,*,猟師,リョウシ,リョーシ
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
もつ,動詞,自立,*,*,五段・タ行,基本形,もつ,モツ,モツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
団子,名詞,一般,*,*,*,*,団子,ダンゴ,ダンゴ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
たべ,動詞,自立,*,*,一段,連用形,たべる,タベ,タベ
、,記号,読点,*,*,*,*,、,、,、
途中,名詞,副詞可能,*,*,*,*,途中,トチュウ,トチュー
で,助詞,格助詞,一般,*,*,*,で,デ,デ
十,名詞,数,*,*,*,*,十,ジュウ,ジュー
円,名詞,接尾,助数詞,*,*,*,円,エン,エン
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ
山鳥,名詞,一般,*,*,*,*,山鳥,ヤマドリ,ヤマドリ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
買,名詞,接尾,一般,*,*,*,買,ガイ,ガイ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
東京,名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
帰り,動詞,自立,*,*,五段・ラ行,連用形,帰る,カエリ,カエリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ
、,記号,読点,*,*,*,*,、,、,、
さつき,名詞,固有名詞,地域,一般,*,*,さつき,サツキ,サツキ
一,名詞,数,*,*,*,*,一,イチ,イチ
ぺん,名詞,接尾,助数詞,*,*,*,ぺん,ペン,ペン
紙,名詞,接尾,一般,*,*,*,紙,シ,シ
く,動詞,非自立,*,*,五段・カ行促音便,基本形,く,ク,ク
づのやうになつた,名詞,一般,*,*,*,*,づのやうになつた,*,*
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
顔,名詞,一般,*,*,*,*,顔,カオ,カオ
