表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
資格,名詞,一般,*,*,*,*,資格,シカク,シカク
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ
無い,形容詞,自立,*,*,形容詞・アウオ段,基本形,無い,ナイ,ナイ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
殴れ,動詞,自立,*,*,五段・ラ行,命令ｅ,殴る,ナグレ,ナグレ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
セリヌンティウス,名詞,一般,*,*,*,*,セリヌンティウス,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
すべて,名詞,副詞可能,*,*,*,*,すべて,スベテ,スベテ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
察し,動詞,自立,*,*,五段・サ行,連用形,察す,サッシ,サッシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
様子,名詞,一般,*,*,*,*,様子,ヨウス,ヨース
で,助詞,格助詞,一般,*,*,*,で,デ,デ
首肯き,動詞,自立,*,*,五段・カ行イ音便,連用形,首肯く,ウナズキ,ウナズキ
、,記号,読点,*,*,*,*,、,、,、
刑場,名詞,一般,*,*,*,*,刑場,ケイジョウ,ケイジョー
一ぱい,名詞,サ変接続,*,*,*,*,一ぱい,イッパイ,イッパイ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
鳴り響く,動詞,自立,*,*,五段・カ行イ音便,基本形,鳴り響く,ナリヒビク,ナリヒビク
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド
音,名詞,一般,*,*,*,*,音,オト,オト
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
メロス,名詞,一般,*,*,*,*,メロス,*,*
の,助詞,連体化,*,*,*,*,の,ノ,ノ
右,名詞,一般,*,*,*,*,右,ミギ,ミギ
頬,名詞,一般,*,*,*,*,頬,ホオ,ホー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
殴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,殴る,ナグッ,ナグッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
殴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,殴る,ナグッ,ナグッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
優しく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,優しい,ヤサシク,ヤサシク
微笑み,動詞,自立,*,*,五段・マ行,連用形,微笑む,ホホエミ,ホホエミ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
メロス,名詞,固有名詞,組織,*,*,*,メロス,*,*
、,記号,読点,*,*,*,*,、,、,、
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
殴れ,動詞,自立,*,*,五段・ラ行,命令ｅ,殴る,ナグレ,ナグレ
。,記号,句点,*,*,*,*,。,。,。
同じ,連体詞,*,*,*,*,*,同じ,オナジ,オナジ
くらい,助詞,副助詞,*,*,*,*,くらい,クライ,クライ
音,名詞,一般,*,*,*,*,音,オト,オト
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
頬,名詞,一般,*,*,*,*,頬,ホオ,ホー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
殴れ,動詞,自立,*,*,五段・ラ行,命令ｅ,殴る,ナグレ,ナグレ
。,記号,句点,*,*,*,*,。,。,。
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
この,連体詞,*,*,*,*,*,この,コノ,コノ
三,名詞,数,*,*,*,*,三,サン,サン
日,名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
間,名詞,一般,*,*,*,*,間,マ,マ
、,記号,読点,*,*,*,*,、,、,、
たった,副詞,助詞類接続,*,*,*,*,たった,タッタ,タッタ
一,名詞,数,*,*,*,*,一,イチ,イチ
度,名詞,接尾,助数詞,*,*,*,度,ド,ド
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ
、,記号,読点,*,*,*,*,、,、,、
ちら,副詞,一般,*,*,*,*,ちら,チラ,チラ
と,助詞,副詞化,*,*,*,*,と,ト,ト
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
疑っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,疑う,ウタガッ,ウタガッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
生れ,動詞,自立,*,*,一段,連用形,生れる,ウマレ,ウマレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
はじめて,副詞,一般,*,*,*,*,はじめて,ハジメテ,ハジメテ
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
疑っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,疑う,ウタガッ,ウタガッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
殴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,殴る,ナグッ,ナグッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
くれ,動詞,非自立,*,*,一段・クレル,未然形,くれる,クレ,クレ
なけれ,助動詞,*,*,*,特殊・ナイ,仮定形,ない,ナケレ,ナケレ
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ
、,記号,読点,*,*,*,*,、,、,、
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
抱擁,名詞,サ変接続,*,*,*,*,抱擁,ホウヨウ,ホーヨー
でき,動詞,自立,*,*,一段,未然形,できる,デキ,デキ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
メロス,名詞,一般,*,*,*,*,メロス,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
腕,名詞,一般,*,*,*,*,腕,ウデ,ウデ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
唸り,名詞,一般,*,*,*,*,唸り,ウナリ,ウナリ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
セリヌンティウス,名詞,一般,*,*,*,*,セリヌンティウス,*,*
の,助詞,連体化,*,*,*,*,の,ノ,ノ
頬,名詞,一般,*,*,*,*,頬,ホオ,ホー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
殴っ,動詞,自立,*,*,五段・ラ行,連用タ接続,殴る,ナグッ,ナグッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
ありがとう,感動詞,*,*,*,*,*,ありがとう,アリガトウ,アリガトー
、,記号,読点,*,*,*,*,、,、,、
友,名詞,一般,*,*,*,*,友,トモ,トモ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
同時に,副詞,一般,*,*,*,*,同時に,ドウジニ,ドージニ
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
、,記号,読点,*,*,*,*,、,、,、
ひしと,副詞,一般,*,*,*,*,ひしと,ヒシト,ヒシト
抱き合い,動詞,自立,*,*,五段・ワ行促音便,連用形,抱き合う,ダキアイ,ダキアイ
、,記号,読点,*,*,*,*,、,、,、
それから,接続詞,*,*,*,*,*,それから,ソレカラ,ソレカラ
嬉し泣き,名詞,サ変接続,*,*,*,*,嬉し泣き,ウレシナキ,ウレシナキ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
おいおい,副詞,一般,*,*,*,*,おいおい,オイオイ,オイオイ
声,名詞,一般,*,*,*,*,声,コエ,コエ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
放っ,動詞,自立,*,*,五段・タ行,連用タ接続,放つ,ハナッ,ハナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
泣い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
群衆,名詞,一般,*,*,*,*,群衆,グンシュウ,グンシュー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
も,助詞,係助詞,*,*,*,*,も,モ,モ
、,記号,読点,*,*,*,*,、,、,、
歔欷,名詞,サ変接続,*,*,*,*,歔欷,キョキ,キョキ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
声,名詞,一般,*,*,*,*,声,コエ,コエ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
聞え,動詞,自立,*,*,一段,連用形,聞える,キコエ,キコエ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
暴君,名詞,一般,*,*,*,*,暴君,ボウクン,ボークン
ディオニス,名詞,一般,*,*,*,*,ディオニス,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
群衆,名詞,一般,*,*,*,*,群衆,グンシュウ,グンシュー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
背後,名詞,一般,*,*,*,*,背後,ハイゴ,ハイゴ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
、,記号,読点,*,*,*,*,、,、,、
まじまじ,副詞,一般,*,*,*,*,まじまじ,マジマジ,マジマジ
と,助詞,副詞化,*,*,*,*,と,ト,ト
見つめ,動詞,自立,*,*,一段,連用形,見つめる,ミツメ,ミツメ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
やがて,副詞,一般,*,*,*,*,やがて,ヤガテ,ヤガテ
静か,名詞,形容動詞語幹,*,*,*,*,静か,シズカ,シズカ
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
近づき,動詞,自立,*,*,五段・カ行イ音便,連用形,近づく,チカヅキ,チカズキ
、,記号,読点,*,*,*,*,、,、,、
顔,名詞,一般,*,*,*,*,顔,カオ,カオ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
あからめ,動詞,自立,*,*,一段,連用形,あからめる,アカラメ,アカラメ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
こう,副詞,助詞類接続,*,*,*,*,こう,コウ,コー
言っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,言う,イッ,イッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
おまえ,名詞,代名詞,一般,*,*,*,おまえ,オマエ,オマエ
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
望み,名詞,一般,*,*,*,*,望み,ノゾミ,ノゾミ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
叶っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,叶う,カナッ,カナッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
おまえ,名詞,代名詞,一般,*,*,*,おまえ,オマエ,オマエ
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
わし,名詞,一般,*,*,*,*,わし,ワシ,ワシ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
心,名詞,一般,*,*,*,*,心,ココロ,ココロ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
勝っ,動詞,自立,*,*,五段・タ行,連用タ接続,勝つ,カッ,カッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
信実,名詞,一般,*,*,*,*,信実,シンジツ,シンジツ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
決して,副詞,一般,*,*,*,*,決して,ケッシテ,ケッシテ
空虚,名詞,形容動詞語幹,*,*,*,*,空虚,クウキョ,クーキョ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
妄想,名詞,サ変接続,*,*,*,*,妄想,モウソウ,モーソー
で,助詞,格助詞,一般,*,*,*,で,デ,デ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
、,記号,読点,*,*,*,*,、,、,、
わし,名詞,一般,*,*,*,*,わし,ワシ,ワシ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
も,助詞,係助詞,*,*,*,*,も,モ,モ
仲間,名詞,一般,*,*,*,*,仲間,ナカマ,ナカマ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
入れ,動詞,自立,*,*,一段,連用形,入れる,イレ,イレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
くれ,動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ
まい,助動詞,*,*,*,不変化型,基本形,まい,マイ,マイ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
、,記号,読点,*,*,*,*,、,、,、
わし,名詞,一般,*,*,*,*,わし,ワシ,ワシ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
願い,名詞,一般,*,*,*,*,願い,ネガイ,ネガイ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
聞き入れ,動詞,自立,*,*,一段,連用形,聞き入れる,キキイレ,キキイレ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
おまえ,名詞,代名詞,一般,*,*,*,おまえ,オマエ,オマエ
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
仲間,名詞,一般,*,*,*,*,仲間,ナカマ,ナカマ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
一,名詞,数,*,*,*,*,一,イチ,イチ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ほしい,形容詞,非自立,*,*,形容詞・イ段,基本形,ほしい,ホシイ,ホシイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
どっと,副詞,一般,*,*,*,*,どっと,ドット,ドット
群衆,名詞,一般,*,*,*,*,群衆,グンシュウ,グンシュー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
間,名詞,一般,*,*,*,*,間,マ,マ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
歓声,名詞,一般,*,*,*,*,歓声,カンセイ,カンセイ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
起っ,動詞,自立,*,*,五段・ラ行,連用タ接続,起る,オコッ,オコッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
万歳,名詞,一般,*,*,*,*,万歳,バンザイ,バンザイ
、,記号,読点,*,*,*,*,、,、,、
王様,名詞,一般,*,*,*,*,王様,オウサマ,オーサマ
万,名詞,数,*,*,*,*,万,マン,マン
歳,名詞,接尾,助数詞,*,*,*,歳,サイ,サイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
ひとり,名詞,一般,*,*,*,*,ひとり,ヒトリ,ヒトリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
少女,名詞,一般,*,*,*,*,少女,ショウジョ,ショージョ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
緋,名詞,一般,*,*,*,*,緋,ヒ,ヒ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
マント,名詞,一般,*,*,*,*,マント,マント,マント
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
メロス,名詞,一般,*,*,*,*,メロス,*,*
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
捧げ,動詞,自立,*,*,一段,連用形,捧げる,ササゲ,ササゲ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
メロス,名詞,一般,*,*,*,*,メロス,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
まごつい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,まごつく,マゴツイ,マゴツイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
佳き,形容詞,自立,*,*,形容詞・アウオ段,体言接続,佳い,ヨキ,ヨキ
友,名詞,一般,*,*,*,*,友,トモ,トモ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
気,名詞,一般,*,*,*,*,気,キ,キ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
きかせ,動詞,自立,*,*,一段,連用形,きかせる,キカセ,キカセ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
教え,動詞,自立,*,*,一段,連用形,教える,オシエ,オシエ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
やっ,動詞,非自立,*,*,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
メロス,名詞,固有名詞,組織,*,*,*,メロス,*,*
、,記号,読点,*,*,*,*,、,、,、
君,名詞,代名詞,一般,*,*,*,君,キミ,キミ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
まっ,接頭詞,名詞接続,*,*,*,*,まっ,マッ,マッ
ぱだかじゃないか,名詞,一般,*,*,*,*,ぱだかじゃないか,*,*
。,記号,句点,*,*,*,*,。,。,。
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
マント,名詞,一般,*,*,*,*,マント,マント,マント
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
着る,動詞,自立,*,*,一段,基本形,着る,キル,キル
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
いい,形容詞,自立,*,*,形容詞・イイ,基本形,いい,イイ,イイ
。,記号,句点,*,*,*,*,。,。,。
この,連体詞,*,*,*,*,*,この,コノ,コノ
可愛い,形容詞,自立,*,*,形容詞・イ段,基本形,可愛い,カワイイ,カワイイ
娘,名詞,一般,*,*,*,*,娘,ムスメ,ムスメ
さん,名詞,接尾,人名,*,*,*,さん,サン,サン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
メロス,名詞,一般,*,*,*,*,メロス,*,*
の,助詞,連体化,*,*,*,*,の,ノ,ノ
裸体,名詞,一般,*,*,*,*,裸体,ラタイ,ラタイ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
、,記号,読点,*,*,*,*,、,、,、
皆,名詞,代名詞,一般,*,*,*,皆,ミナ,ミナ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
見,動詞,自立,*,*,一段,未然形,見る,ミ,ミ
られる,動詞,接尾,*,*,一段,基本形,られる,ラレル,ラレル
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
たまらなく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,たまらない,タマラナク,タマラナク
口惜しい,形容詞,自立,*,*,形容詞・イ段,基本形,口惜しい,クヤシイ,クヤシイ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
勇者,名詞,一般,*,*,*,*,勇者,ユウシャ,ユーシャ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
ひどく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ひどい,ヒドク,ヒドク
赤面,名詞,サ変接続,*,*,*,*,赤面,セキメン,セキメン
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
（,記号,括弧開,*,*,*,*,（,（,（
古伝,名詞,一般,*,*,*,*,古伝,コデン,コデン
説,名詞,接尾,一般,*,*,*,説,セツ,セツ
